"id","carat","cut","color","clarity","depth","table","price","x","y","z"
"46401",0.5,"Ideal","G","VVS2",61.8,54,1766,5.11,5.15,3.17
"46403",0.6,"Ideal","H","SI1",61.4,55,1766,5.46,5.49,3.36
"46406",0.55,"Ideal","E","VS2",59.3,57,1767,5.43,5.39,3.21
"46409",0.52,"Ideal","H","VVS1",62.1,53.8,1767,5.17,5.19,3.21
"46412",0.63,"Good","H","VS1",62.9,54,1767,5.47,5.56,3.47
"46426",0.53,"Good","G","VVS2",64.3,58,1769,5.11,5.15,3.3
"46447",0.61,"Very Good","I","VVS2",62,54.4,1773,5.47,5.51,3.4
"46470",0.7,"Very Good","I","SI2",63.4,59,1775,5.66,5.57,3.56
"46472",0.53,"Good","E","VS1",63.2,56,1776,5.14,5.18,3.26
"46484",0.56,"Very Good","D","SI1",63.1,57,1777,5.22,5.19,3.29
"46489",0.46,"Very Good","D","VVS1",62.2,56,1778,4.94,4.97,3.08
"46497",0.5,"Very Good","F","VVS2",60.4,61,1778,5.12,5.14,3.1
"46498",0.52,"Very Good","F","VS1",61.7,56,1778,5.14,5.17,3.18
"46499",0.4,"Ideal","E","VVS1",61.7,55,1778,4.74,4.76,2.93
"46509",0.51,"Ideal","D","VS1",62.5,57,1779,5.08,5.13,3.19
"46510",0.57,"Ideal","I","IF",61,55,1779,5.38,5.41,3.29
"46513",0.63,"Ideal","D","SI1",61.1,56,1779,5.52,5.58,3.39
"46514",0.47,"Very Good","G","VVS1",60.6,55,1780,5.05,5.09,3.07
"46518",0.53,"Ideal","H","VVS1",61.3,56,1781,5.21,5.23,3.2
"46524",0.51,"Premium","G","VS1",61.1,58,1781,5.19,5.12,3.15
"46525",0.51,"Ideal","G","VS1",61.7,55,1781,5.17,5.14,3.18
"46526",0.51,"Ideal","G","VS1",62.1,55,1781,5.17,5.14,3.2
"46536",0.51,"Premium","E","VS2",60.3,59,1781,5.22,5.2,3.14
"46548",0.51,"Ideal","E","VS2",62,56,1781,5.15,5.11,3.18
"46550",0.51,"Ideal","E","VS2",61.5,57,1781,5.12,5.09,3.14
"46563",0.53,"Ideal","D","VS2",61.4,56,1783,5.21,5.18,3.19
"46565",0.53,"Premium","D","VS2",62.4,59,1783,5.14,5.18,3.22
"46568",0.71,"Good","E","SI2",57.5,58,1783,5.91,5.89,3.39
"46575",0.56,"Ideal","E","SI1",62.8,58,1784,5.31,5.26,3.32
"46584",0.55,"Ideal","G","VS1",61.6,55,1786,5.29,5.32,3.27
"46593",0.54,"Premium","F","VS2",59.5,58,1786,5.36,5.29,3.17
"46595",0.54,"Ideal","F","VS2",60.1,56,1786,5.31,5.28,3.18
"46605",0.54,"Ideal","D","SI1",61.5,56,1786,5.25,5.23,3.22
"46611",0.9,"Fair","I","I1",67.2,60,1786,5.96,5.88,3.98
"46612",0.5,"Ideal","G","VVS2",61.4,56,1787,5.11,5.15,3.15
"46615",0.51,"Very Good","D","VS2",61.1,59,1787,5.12,5.16,3.14
"46621",0.3,"Premium","H","VS1",61.4,59,526,4.3,4.33,2.65
"46623",0.3,"Ideal","H","VS1",61.6,55,526,4.27,4.3,2.64
"46626",0.3,"Premium","H","VS1",62.6,59,526,4.26,4.3,2.68
"46629",0.3,"Ideal","G","VS2",61.3,56,526,4.28,4.33,2.64
"46633",0.3,"Good","G","VS2",63.1,57,526,4.24,4.28,2.69
"46650",0.3,"Good","H","VS1",63.3,57,526,4.22,4.25,2.68
"46654",0.51,"Ideal","D","VS2",61.9,57,1787,5.11,5.13,3.17
"46656",0.51,"Ideal","D","VS2",61.7,55,1787,5.11,5.14,3.16
"46661",0.51,"Ideal","D","VS2",61.9,55,1787,5.11,5.13,3.17
"46665",0.56,"Ideal","H","VVS1",62.3,55,1787,5.26,5.3,3.29
"46668",0.72,"Very Good","J","SI2",60.1,58,1788,5.79,5.82,3.49
"46669",0.71,"Good","I","SI1",62.6,63,1788,5.54,5.61,3.49
"46676",0.59,"Ideal","E","SI1",62.4,55,1789,5.39,5.34,3.35
"46695",0.48,"Ideal","G","IF",61.9,55,1791,5.03,5.08,3.13
"46697",0.5,"Fair","G","VVS2",62.9,67,1791,5.02,4.96,3.14
"46699",0.5,"Ideal","D","VS1",61.9,54,1792,5.1,5.14,3.17
"46701",0.55,"Premium","G","VS1",59.4,62,1792,5.36,5.32,3.17
"46711",0.52,"Ideal","E","VS1",62.5,56,1793,5.16,5.11,3.21
"46714",0.6,"Good","G","VS2",64.3,57,1793,5.31,5.38,3.43
"46715",0.6,"Good","G","VS2",59.8,61.9,1793,5.45,5.5,3.27
"46716",0.7,"Good","E","SI2",56.9,61,1793,5.85,5.9,3.34
"46721",0.51,"Very Good","D","VS2",63.5,56,1793,5.1,5.04,3.22
"46725",0.58,"Premium","E","SI1",61.6,59,1794,5.38,5.33,3.3
"46739",0.5,"Very Good","H","IF",61,60,1799,5.08,5.12,3.11
"46741",0.55,"Very Good","D","VS2",62.8,57,1799,5.24,5.27,3.3
"46743",0.72,"Fair","H","SI2",66,60,1799,5.58,5.51,3.66
"46746",0.6,"Premium","D","SI1",62.9,58,1799,5.39,5.33,3.37
"46748",0.51,"Premium","F","VS1",60.3,57,1799,5.22,5.2,3.14
"46753",0.61,"Ideal","E","SI1",61.2,56,1800,5.5,5.48,3.36
"46761",0.5,"Very Good","E","VS1",60.9,58,1801,5.07,5.11,3.1
"46762",0.54,"Ideal","G","VVS2",62.6,57,1801,5.19,5.23,3.26
"46766",0.53,"Ideal","E","VS2",61.8,56,1801,5.21,5.17,3.21
"46770",0.52,"Ideal","D","VS2",61.9,55,1802,5.19,5.21,3.22
"46771",0.66,"Premium","F","SI1",60.6,58,1802,5.69,5.63,3.43
"46772",0.7,"Fair","H","SI1",65,59,1803,5.54,5.5,3.59
"46774",0.52,"Ideal","G","VS1",61.9,55.5,1803,5.13,5.16,3.18
"46777",0.59,"Ideal","G","VS1",64.1,54,1803,5.37,5.3,3.42
"46785",1,"Fair","I","I1",68.6,56,1805,6.2,6.08,4.22
"46790",0.46,"Good","F","IF",57.5,58,1806,5.12,5.18,2.96
"46793",0.5,"Premium","G","VVS2",62.2,61,1806,5.09,5.07,3.16
"46794",0.5,"Premium","G","VVS2",62.1,61,1806,5.1,5.07,3.16
"46797",0.5,"Good","G","VVS2",63.8,56,1806,5.06,5.03,3.22
"46800",0.7,"Premium","F","SI2",60.6,57,1806,5.81,5.74,3.5
"46804",0.7,"Fair","D","SI2",65.5,57,1806,5.56,5.43,3.6
"46809",0.77,"Very Good","J","SI1",62.3,58,1807,5.86,5.89,3.66
"46818",0.6,"Premium","D","VS2",60.9,61,1808,5.43,5.4,3.3
"46821",0.5,"Ideal","D","VS2",61.2,55,1808,5.12,5.07,3.12
"46824",0.96,"Fair","H","I1",67.4,62,1808,6.13,5.96,4.08
"46827",0.58,"Ideal","E","VS2",62.3,54,1809,5.43,5.39,3.37
"46828",0.52,"Ideal","H","VVS1",61.2,57,1809,5.17,5.22,3.18
"46829",0.58,"Ideal","F","VS2",60.6,56,1809,5.41,5.44,3.29
"46831",0.53,"Ideal","D","VS2",62.2,56,1809,5.17,5.18,3.22
"46832",0.54,"Ideal","G","VS1",61.7,56,1809,5.22,5.25,3.23
"46836",0.76,"Good","J","SI1",63.8,57,1809,5.78,5.74,3.67
"46838",0.51,"Ideal","G","VVS1",62.8,53,1810,5.09,5.14,3.21
"46841",0.58,"Ideal","F","VS2",61.9,60,1811,5.32,5.35,3.3
"46862",0.53,"Premium","G","VS1",60.1,58,1813,5.32,5.27,3.18
"46866",0.53,"Premium","G","VS1",62.4,58,1813,5.2,5.16,3.23
"46867",0.53,"Ideal","G","VS1",61.9,56,1813,5.2,5.17,3.21
"46871",0.53,"Premium","E","VS2",59.8,58,1813,5.27,5.26,3.15
"46874",0.53,"Ideal","E","VS2",61.4,56,1813,5.24,5.21,3.21
"46875",0.53,"Premium","E","VS2",61.6,57,1813,5.21,5.18,3.2
"46880",0.53,"Premium","E","VS2",60.9,60,1813,5.22,5.16,3.16
"46887",0.54,"Premium","F","VS2",62.4,55,1814,5.23,5.19,3.25
"46890",0.47,"Ideal","G","IF",62.1,54,1814,4.99,5.02,3.11
"46892",0.56,"Ideal","F","VS2",62.1,57,1814,5.29,5.28,3.28
"46893",0.56,"Ideal","F","VS2",61.6,55,1814,5.32,5.29,3.27
"46898",0.56,"Ideal","D","SI1",61.2,56,1814,5.34,5.31,3.26
"46899",0.56,"Ideal","D","SI1",61.4,57,1814,5.34,5.31,3.27
"46902",0.56,"Premium","D","SI1",60.6,59,1814,5.36,5.34,3.24
"46903",0.56,"Ideal","D","SI1",62.3,56,1814,5.33,5.26,3.3
"46905",0.56,"Premium","D","SI1",60.8,60,1814,5.31,5.29,3.22
"46906",0.56,"Premium","D","SI1",61.4,58,1814,5.33,5.29,3.26
"46907",0.56,"Ideal","D","SI1",62.5,56,1814,5.26,5.24,3.28
"46913",0.65,"Very Good","F","SI1",60,63,1814,5.62,5.54,3.35
"46915",0.7,"Premium","G","SI2",59,60,1814,5.84,5.82,3.44
"46917",0.57,"Ideal","G","VS1",60.6,57,1815,5.38,5.41,3.27
"46918",0.7,"Ideal","J","SI1",62,55,1815,5.69,5.73,3.54
"46921",0.52,"Very Good","G","VS1",63.3,55,1815,5.12,5.09,3.23
"46927",0.52,"Ideal","G","VS1",62.7,57,1815,5.15,5.12,3.22
"46930",0.52,"Ideal","G","VS1",62.3,55,1815,5.16,5.14,3.21
"46933",0.52,"Premium","G","VS1",62.4,60,1815,5.12,5.11,3.19
"46935",0.52,"Ideal","E","VS2",60.9,57,1815,5.23,5.21,3.18
"46938",0.52,"Premium","E","VS2",60.3,60,1815,5.21,5.17,3.13
"46940",0.52,"Ideal","E","VS2",61.8,55,1815,5.19,5.17,3.2
"46946",0.52,"Ideal","E","VS2",61.9,56,1815,5.16,5.12,3.18
"46949",0.52,"Ideal","E","VS2",62.6,57,1815,5.17,5.09,3.21
"46953",0.3,"Very Good","I","VVS2",61.9,61,526,4.28,4.32,2.66
"46964",0.32,"Ideal","E","SI1",63.2,55,528,4.37,4.33,2.75
"46968",0.32,"Ideal","H","VS2",61.7,57,529,4.38,4.4,2.71
"46972",0.28,"Premium","E","SI1",60.3,58,529,4.26,4.22,2.55
"46984",0.59,"Ideal","D","SI1",61,57,1816,5.43,5.46,3.32
"46997",0.7,"Premium","H","SI2",61.1,58,1817,5.72,5.84,3.53
"46998",0.7,"Ideal","H","SI2",61.1,57,1817,5.73,5.76,3.51
"47002",0.53,"Ideal","G","VVS2",62.5,54,1818,5.19,5.21,3.25
"47004",0.31,"Ideal","F","IF",61.2,57,1818,4.35,4.38,2.67
"47012",0.56,"Very Good","G","VS1",60.5,59,1819,5.26,5.31,3.2
"47031",0.57,"Ideal","E","VS2",60.8,56,1819,5.4,5.35,3.27
"47038",0.55,"Ideal","D","SI1",60.6,56,1819,5.32,5.27,3.21
"47043",0.57,"Premium","G","VS1",60.2,57,1819,5.42,5.37,3.25
"47049",0.59,"Ideal","D","SI1",62.5,55,1820,5.35,5.4,3.36
"47053",0.71,"Premium","I","SI2",60.3,58,1821,5.72,5.78,3.47
"47063",0.52,"Very Good","E","VS1",62.6,56,1822,5.11,5.14,3.21
"47068",0.52,"Ideal","D","VS2",62.3,54,1822,5.14,5.19,3.22
"47071",0.52,"Ideal","D","VS2",61.5,56,1822,5.15,5.19,3.18
"47073",0.52,"Ideal","D","VS2",61.9,57,1822,5.14,5.17,3.19
"47081",0.56,"Ideal","G","VS1",62,56,1822,5.28,5.3,3.28
"47083",0.69,"Premium","H","SI1",62.8,58,1822,5.65,5.62,3.54
"47084",0.54,"Ideal","E","VS1",62.6,55,1823,5.22,5.2,3.26
"47088",0.7,"Good","J","SI2",61.2,64,1824,5.68,5.73,3.49
"47090",0.4,"Ideal","E","VVS1",61.3,56,1824,4.78,4.75,2.92
"47106",0.61,"Premium","H","VVS2",62.4,59,1827,5.4,5.43,3.38
"47110",0.75,"Fair","J","SI1",55,66,1827,6.2,6.04,3.37
"47111",0.65,"Premium","E","SI2",62.6,59,1827,5.54,5.49,3.45
"47114",0.65,"Very Good","I","VVS2",61.3,59.3,1828,5.52,5.59,3.4
"47131",0.52,"Ideal","G","VVS1",62.1,56,1829,5.15,5.17,3.2
"47133",0.53,"Very Good","E","VS1",61.9,59,1830,5.16,5.21,3.21
"47135",0.53,"Ideal","F","VS1",61.2,56,1830,5.22,5.24,3.2
"47137",0.6,"Ideal","E","SI1",61.5,56,1830,5.51,5.39,3.35
"47151",0.72,"Ideal","J","VS1",62.3,55,1832,5.77,5.69,3.57
"47152",0.55,"Premium","F","VS1",60.3,58,1832,5.32,5.29,3.2
"47160",0.76,"Ideal","J","SI2",61.5,54,1833,5.9,5.93,3.64
"47161",0.47,"Premium","E","VVS2",60.5,58,1833,5.05,5,3.04
"47164",0.59,"Ideal","F","VS2",60.6,56,1834,5.43,5.48,3.31
"47167",0.46,"Ideal","E","VS1",60.3,56,1834,5.02,5.06,3.04
"47169",0.52,"Ideal","G","VVS2",62.1,57,1835,5.13,5.15,3.19
"47173",0.7,"Very Good","J","SI1",58.4,62,1836,5.85,5.87,3.42
"47197",0.51,"Very Good","D","VS1",63.1,58,1838,5.05,5.1,3.2
"47200",0.5,"Ideal","G","VVS2",61.2,56,1838,5.1,5.13,3.13
"47202",0.5,"Ideal","G","VVS2",61.4,57,1838,5.1,5.13,3.14
"47206",0.5,"Very Good","G","VVS2",62.8,57,1838,4.99,5.04,3.15
"47213",0.59,"Ideal","E","VS2",62.2,58,1838,5.35,5.39,3.34
"47216",0.5,"Premium","H","VVS1",62.5,58,1838,5.1,5.05,3.17
"47224",0.51,"Ideal","G","VVS1",60.8,56,1839,5.21,5.22,3.17
"47226",0.52,"Very Good","E","VS1",59.8,61,1840,5.19,5.22,3.11
"47227",0.59,"Very Good","H","VVS2",62.3,55,1840,5.42,5.33,3.35
"47236",0.51,"Very Good","E","VS1",59.6,56,1841,5.19,5.24,3.11
"47251",0.53,"Ideal","H","VVS1",61.2,56,1842,5.25,5.27,3.22
"47252",0.52,"Premium","D","VS2",62.8,58,1842,5.14,5.11,3.22
"47255",0.51,"Ideal","G","VVS2",62.9,57,1842,5.12,5.06,3.2
"47258",0.5,"Very Good","G","VVS1",61.5,56,1843,5.11,5.14,3.15
"47259",0.5,"Very Good","G","VVS1",60.9,57,1843,5.1,5.15,3.12
"47263",0.7,"Good","J","VS2",63.2,61,1843,5.59,5.62,3.54
"47268",0.51,"Ideal","G","VVS2",62.1,58,1844,5.09,5.12,3.17
"47270",0.59,"Ideal","G","VS2",61.9,56,1844,5.39,5.44,3.35
"47271",0.5,"Ideal","D","VS2",61.7,56,1844,5.12,5.14,3.16
"47275",0.58,"Good","E","SI1",61,62,1844,5.36,5.33,3.26
"47279",0.55,"Ideal","H","VVS1",61.7,55,1845,5.27,5.3,3.27
"47280",0.55,"Ideal","H","VVS1",62.4,56,1845,5.21,5.24,3.26
"47283",0.3,"Good","I","SI1",63.3,59,394,4.22,4.25,2.68
"47284",0.3,"Very Good","I","SI1",61.6,59,394,4.29,4.34,2.66
"47301",0.3,"Very Good","J","VS1",61.2,61,394,4.3,4.33,2.64
"47305",0.31,"Ideal","J","VS2",62.2,55,396,4.32,4.36,2.7
"47309",0.26,"Ideal","G","VS2",62.3,54,397,4.09,4.1,2.55
"47313",0.23,"Very Good","F","VVS2",60,57,530,4,4.04,2.41
"47316",0.23,"Very Good","E","VVS2",62.4,59,530,3.89,3.93,2.44
"47317",0.23,"Very Good","E","VVS2",61.2,58,530,3.93,3.98,2.42
"47322",0.23,"Very Good","D","VVS2",62.2,58,530,3.94,3.97,2.46
"47324",0.23,"Very Good","D","VVS2",62.5,58,530,3.92,3.95,2.46
"47326",0.23,"Very Good","D","VVS2",62.6,58,530,3.89,3.94,2.45
"47329",0.23,"Very Good","D","VVS2",61.4,58,530,3.92,3.96,2.42
"47330",0.23,"Very Good","F","VVS1",59.3,58,530,4.02,4.04,2.39
"47332",0.23,"Very Good","E","VVS1",61.3,59,530,3.93,3.97,2.42
"47335",0.23,"Very Good","E","VVS1",60,59,530,3.97,4.03,2.4
"47337",0.23,"Very Good","E","VVS1",61.4,59,530,3.93,3.99,2.43
"47339",0.23,"Very Good","E","VVS1",61.8,59,530,3.9,3.93,2.42
"47347",0.5,"Ideal","D","VS2",62.5,54,1845,5.09,5.05,3.17
"47351",0.5,"Premium","D","VS2",61.9,58,1845,5.1,5.04,3.14
"47357",0.56,"Ideal","D","VS2",62.7,57,1846,5.28,5.25,3.3
"47362",0.54,"Ideal","H","VVS1",61.8,55,1846,5.21,5.24,3.23
"47371",0.52,"Ideal","G","VVS2",61.4,57,1847,5.17,5.19,3.18
"47374",0.57,"Ideal","F","VS2",61.7,57,1847,5.36,5.33,3.3
"47381",0.54,"Ideal","G","VS1",62,56,1847,5.24,5.21,3.24
"47384",0.54,"Premium","G","VS1",61.6,56,1847,5.26,5.23,3.23
"47390",0.54,"Ideal","E","VS2",61.4,57,1847,5.25,5.21,3.21
"47393",0.54,"Ideal","E","VS2",61.9,57,1847,5.23,5.2,3.23
"47409",0.5,"Ideal","F","VVS2",62.3,57,1850,5.06,5.08,3.16
"47413",0.57,"Ideal","G","VS1",62.1,56,1851,5.3,5.33,3.3
"47414",0.57,"Ideal","G","VS1",62,55,1851,5.29,5.35,3.3
"47422",0.57,"Very Good","E","VS2",62.9,57,1851,5.26,5.29,3.32
"47426",0.51,"Ideal","E","VS1",61.5,56,1851,5.16,5.11,3.16
"47428",0.53,"Very Good","E","VS1",58.5,61,1852,5.28,5.39,3.12
"47436",0.71,"Premium","J","SI1",61,61,1853,5.71,5.66,3.47
"47445",0.55,"Ideal","E","VS1",61.5,57,1857,5.27,5.23,3.23
"47449",0.53,"Ideal","D","VS2",62.3,56,1857,5.14,5.17,3.21
"47451",0.53,"Ideal","D","VS2",62.1,55,1857,5.17,5.2,3.22
"47453",0.53,"Ideal","D","VS2",61.2,57,1857,5.2,5.26,3.2
"47457",0.53,"Ideal","D","VS2",61.4,55,1857,5.21,5.25,3.21
"47460",0.53,"Ideal","D","VS2",61.5,56,1857,5.17,5.23,3.2
"47462",0.53,"Ideal","D","VS2",61.2,55,1857,5.21,5.25,3.2
"47464",0.5,"Ideal","G","SI1",60.2,57,1857,5.16,5.2,3.12
"47465",0.52,"Ideal","G","VVS2",60.9,56,1858,5.22,5.26,3.19
"47467",0.5,"Good","G","VVS2",63.6,57,1858,5.08,5.04,3.22
"47474",0.48,"Ideal","G","IF",61.6,54,1859,5.03,5.1,3.12
"47494",0.5,"Ideal","G","VVS1",62.2,55,1865,5.09,5.14,3.18
"47497",0.55,"Ideal","F","VS2",61.4,57,1865,5.29,5.25,3.24
"47502",0.7,"Good","H","SI1",64.2,58,1865,5.62,5.59,3.6
"47504",0.58,"Ideal","F","VS1",61.9,54,1865,5.37,5.33,3.31
"47505",0.74,"Fair","E","I1",58.2,65,1865,6.03,5.89,3.47
"47506",0.56,"Premium","D","SI1",62.3,58,1865,5.28,5.21,3.27
"47512",0.54,"Ideal","F","VS1",60.9,57,1866,5.26,5.21,3.19
"47514",0.67,"Very Good","H","VS2",62.9,55,1867,5.56,5.6,3.51
"47520",0.38,"Ideal","D","VVS1",60.3,56,1867,4.72,4.74,2.85
"47531",0.57,"Ideal","F","VS2",60.8,57,1869,5.34,5.37,3.25
"47540",0.55,"Ideal","F","VS2",62.1,55,1871,5.27,5.25,3.26
"47542",0.51,"Good","G","VVS1",63.2,58,1872,5.08,5.11,3.22
"47545",0.52,"Ideal","F","VS1",62.2,55,1872,5.18,5.14,3.21
"47546",0.52,"Ideal","H","VVS1",60.4,57,1872,5.23,5.2,3.15
"47558",0.7,"Ideal","J","VS2",62.4,55,1874,5.68,5.7,3.55
"47576",0.51,"Ideal","G","VVS2",61.6,56,1875,5.12,5.17,3.17
"47581",0.59,"Ideal","E","VS2",62.1,55,1875,5.4,5.42,3.36
"47585",0.57,"Ideal","G","VS1",60.3,57,1876,5.4,5.42,3.26
"47587",0.58,"Ideal","D","VS2",61.2,57,1876,5.37,5.41,3.3
"47588",0.51,"Ideal","H","VVS2",61.6,55,1877,5.11,5.14,3.16
"47603",0.52,"Ideal","G","VVS2",61.2,55,1878,5.22,5.2,3.19
"47605",0.51,"Ideal","H","IF",62.3,54,1879,5.14,5.17,3.21
"47614",0.55,"Very Good","H","VVS1",61.1,57,1881,5.26,5.35,3.24
"47621",0.55,"Ideal","G","VS1",60.9,55,1881,5.32,5.29,3.23
"47631",0.67,"Good","I","VVS2",58.9,51,1882,5.74,5.78,3.4
"47634",0.51,"Premium","D","VS2",59.7,58,1882,5.24,5.18,3.11
"47642",0.23,"Very Good","D","VVS1",63.3,58,530,3.9,3.93,2.48
"47645",0.23,"Ideal","F","VVS2",62.3,56,530,3.95,4.01,2.48
"47651",0.23,"Ideal","E","VVS2",62.5,57,530,3.92,3.99,2.47
"47652",0.23,"Ideal","E","VVS2",62.8,57,530,3.91,3.96,2.47
"47655",0.31,"Ideal","H","SI1",61,56,530,4.38,4.41,2.68
"47659",0.23,"Very Good","E","VVS2",60.9,60,530,3.96,3.99,2.42
"47660",0.23,"Very Good","E","VVS1",61.1,60,530,3.95,4.01,2.43
"47661",0.23,"Very Good","E","VVS1",61.3,60,530,3.95,4.01,2.44
"47663",0.23,"Very Good","E","VVS2",61.8,58,530,3.92,3.94,2.43
"47671",0.51,"Ideal","D","VS2",61.5,57,1882,5.14,5.11,3.15
"47677",0.51,"Ideal","D","VS2",62.3,55,1882,5.19,5.12,3.21
"47682",0.51,"Ideal","D","VS2",61.9,57,1882,5.15,5.09,3.17
"47687",0.56,"Premium","E","VS2",58.8,59,1882,5.45,5.36,3.18
"47690",0.59,"Premium","H","VVS1",62,58,1883,5.36,5.38,3.33
"47698",0.71,"Very Good","I","SI1",62.6,63,1883,5.61,5.54,3.49
"47699",0.59,"Ideal","E","VS2",61.5,56,1883,5.42,5.38,3.32
"47702",0.61,"Very Good","E","VS2",60.1,60,1884,5.5,5.54,3.32
"47703",0.58,"Premium","G","VS1",61.5,58,1884,5.35,5.41,3.31
"47707",0.58,"Ideal","E","VS2",61.6,55,1884,5.33,5.38,3.3
"47710",0.57,"Ideal","E","VS1",61.6,55,1884,5.32,5.36,3.29
"47713",0.5,"Very Good","G","VVS1",63.3,53,1885,5.06,5.09,3.21
"47715",0.63,"Very Good","D","SI1",62.8,57,1885,5.4,5.46,3.41
"47718",0.72,"Very Good","J","SI1",58.3,62,1886,5.87,5.93,3.44
"47719",0.52,"Ideal","E","VS1",61.3,56,1886,5.18,5.22,3.19
"47731",0.7,"Very Good","H","SI2",63.8,55,1890,5.57,5.59,3.56
"47734",0.7,"Very Good","I","SI1",63.2,59,1890,5.59,5.62,3.54
"47742",0.7,"Premium","F","SI2",62,58,1890,5.7,5.64,3.52
"47744",0.59,"Ideal","G","SI1",61.3,56,1891,5.41,5.43,3.32
"47752",0.54,"Very Good","D","VS2",60.6,58,1892,5.26,5.3,3.2
"47753",0.54,"Premium","D","VS2",60.9,58,1892,5.27,5.31,3.22
"47758",0.73,"Fair","I","SI2",61.3,67,1892,5.77,5.64,3.51
"47771",0.7,"Very Good","H","SI2",60.9,58,1895,5.68,5.74,3.48
"47772",0.53,"Ideal","G","VVS2",61,56,1895,5.19,5.23,3.18
"47778",0.6,"Very Good","D","SI1",62.2,56,1896,5.4,5.44,3.37
"47780",0.6,"Premium","D","SI1",61.6,58,1896,5.42,5.45,3.35
"47785",0.52,"Ideal","G","VVS2",61.6,57,1897,5.16,5.2,3.19
"47790",0.46,"Premium","D","VVS1",60,59,1898,5,5.04,3.01
"47796",0.58,"Ideal","G","VS1",60.6,56,1899,5.43,5.48,3.3
"47800",0.51,"Ideal","H","IF",60.3,58,1899,5.15,5.17,3.11
"47807",0.57,"Very Good","F","VVS2",62.6,58,1902,5.32,5.38,3.34
"47808",0.57,"Very Good","F","VVS2",63.2,56,1902,5.28,5.32,3.35
"47824",0.61,"Ideal","D","SI1",61.6,55,1904,5.49,5.51,3.39
"47827",0.55,"Ideal","H","IF",62.3,54,1905,5.25,5.28,3.28
"47832",0.57,"Very Good","D","SI1",59.8,60,1906,5.4,5.34,3.21
"47834",0.52,"Ideal","G","VVS2",62.7,55,1906,5.12,5.15,3.22
"47840",0.72,"Very Good","I","SI2",63.4,56,1907,5.67,5.72,3.61
"47849",0.53,"Premium","E","VS2",58.5,61,1908,5.33,5.26,3.1
"47851",0.77,"Good","J","SI1",63.3,57,1909,5.79,5.84,3.68
"47856",0.78,"Ideal","H","SI2",62.6,56,1909,5.88,5.81,3.66
"47867",0.52,"Ideal","G","VVS2",60.8,57,1911,5.16,5.21,3.15
"47874",0.52,"Ideal","G","VVS2",61.5,56,1911,5.18,5.2,3.19
"47875",0.52,"Ideal","G","VVS2",61.9,55,1911,5.14,5.16,3.19
"47877",0.52,"Ideal","G","VVS2",62.1,57,1911,5.13,5.17,3.2
"47881",0.58,"Ideal","G","VS1",61.8,55,1911,5.35,5.39,3.32
"47885",0.5,"Ideal","F","VVS2",60.7,57,1912,5.12,5.16,3.12
"47893",0.54,"Ideal","D","VS2",61.9,55,1913,5.24,5.23,3.24
"47900",0.54,"Ideal","G","VVS2",61.7,57,1914,5.23,5.26,3.23
"47904",0.57,"Ideal","D","VS2",62.5,57,1914,5.28,5.31,3.31
"47905",0.52,"Ideal","D","VS1",62.1,57,1914,5.13,5.2,3.21
"47908",0.67,"Premium","G","SI1",60.5,60,1914,5.69,5.65,3.43
"47909",0.58,"Very Good","F","VS2",60.7,63,1914,5.39,5.36,3.26
"47912",0.59,"Very Good","G","VS1",57.4,63,1915,5.54,5.58,3.19
"47916",0.5,"Very Good","F","VVS2",60.8,59,1915,5.08,5.11,3.1
"47917",0.56,"Ideal","F","VS1",61.7,56,1915,5.3,5.33,3.28
"47918",0.56,"Ideal","F","VS1",61.7,54,1915,5.28,5.32,3.27
"47922",0.6,"Premium","E","VS2",62.7,58,1915,5.37,5.34,3.36
"47958",0.55,"Ideal","D","VS1",61.5,56,1918,5.26,5.28,3.24
"47973",0.3,"Ideal","I","VVS2",62.3,53.7,532,4.29,4.32,2.68
"47975",0.3,"Ideal","I","VVS1",62.2,54,532,4.29,4.35,2.68
"47984",0.3,"Very Good","I","VVS2",62.1,56,533,4.27,4.31,2.66
"47988",0.25,"Very Good","D","VVS1",63.8,54,533,3.94,3.99,2.53
"47990",0.32,"Very Good","F","SI1",62.7,57,533,4.37,4.4,2.75
"47992",0.32,"Premium","J","IF",61.2,59,533,4.41,4.44,2.71
"48003",0.52,"Ideal","D","VS2",62.3,54,1919,5.19,5.14,3.22
"48006",0.52,"Ideal","D","VS2",62.6,55,1919,5.14,5.12,3.21
"48012",0.51,"Ideal","H","IF",62.6,56,1920,5.1,5.13,3.2
"48014",0.56,"Good","E","VS2",62.3,63,1920,5.22,5.27,3.27
"48016",0.5,"Premium","E","VS2",60.3,58,1920,5.15,5.13,3.1
"48026",0.71,"Good","J","VS2",60.6,61,1922,5.7,5.79,3.48
"48032",0.5,"Very Good","H","IF",61.4,61,1923,5.14,5.03,3.12
"48035",0.6,"Ideal","F","VS2",58.6,60,1923,5.54,5.62,3.27
"48037",0.56,"Ideal","D","VS1",60.4,56,1924,5.33,5.36,3.23
"48044",0.55,"Ideal","D","VS2",61.6,56,1925,5.25,5.3,3.25
"48046",0.51,"Ideal","G","VVS2",61.9,55,1926,5.14,5.17,3.19
"48047",0.71,"Very Good","I","SI1",60.4,63,1926,5.73,5.8,3.48
"48048",0.64,"Premium","E","VS2",61.6,62,1926,5.48,5.46,3.37
"48061",0.55,"Ideal","D","VS2",61.4,57,1928,5.27,5.31,3.25
